"/Vout (b0=0,b1=0,b2=0) X","/Vout (b0=0,b1=0,b2=0) Y","/Vout (b0=1,b1=0,b2=0) X","/Vout (b0=1,b1=0,b2=0) Y","/Vout (b0=0,b1=1,b2=0) X","/Vout (b0=0,b1=1,b2=0) Y","/Vout (b0=1,b1=1,b2=0) X","/Vout (b0=1,b1=1,b2=0) Y","/Vout (b0=0,b1=0,b2=1) X","/Vout (b0=0,b1=0,b2=1) Y","/Vout (b0=1,b1=0,b2=1) X","/Vout (b0=1,b1=0,b2=1) Y","/Vout (b0=0,b1=1,b2=1) X","/Vout (b0=0,b1=1,b2=1) Y","/Vout (b0=1,b1=1,b2=1) X","/Vout (b0=1,b1=1,b2=1) Y","/Vin (b0=0,b1=0,b2=0) X","/Vin (b0=0,b1=0,b2=0) Y"
2.016282032454038e-08,0.003865005351492395,1.886860518413424e-08,1.099999649380299,1.865400271004773e-08,1.099991784338361,1.827733033344867e-08,1.099999371923414,2.005244401415158e-08,1.099998664888589,1.813742404519758e-08,1.100008446994437,2.005237095166995e-08,1.099998937714158,2e-08,1.100004493990473,2.016282032454038e-08,0.8955117849720773
2.01645588305771e-08,0.001434707453844373,2e-08,1.100000108370296,2e-08,1.100007918315338,1.913866516672433e-08,1.100000314521261,2.006721110602262e-08,1.099995630481477,1.922350531159753e-08,1.099991285851947,2.006711262267443e-08,1.099994883076731,2.002630838198431e-08,1.100000318446608,2.01645588305771e-08,0.9050735681740431
2.016678533655045e-08,0.0004123637373384063,2.00125e-08,1.10000013347693,2.003128665692893e-08,1.100000497745325,2e-08,1.099999379456575,2.008030922724095e-08,1.099986228053533,2e-08,1.100008386609407,2.008021615776519e-08,1.09998549820128,2.005863321006594e-08,1.099997154158895,2.016678533655045e-08,0.9173193510274817
2.016993558766366e-08,7.094904453270982e-05,2.003222048900498e-08,1.099999104270772,2.006764047545355e-08,1.099996912150306,2.002523803774202e-08,1.100000206423125,2.009272497981191e-08,1.099968323946443,2.0024034566981e-08,1.100000523265656,2.00912564600552e-08,1.09996618148382,2.007479562410675e-08,1.099990193564693,2.016993558766366e-08,0.934645732150149
2.017476854508368e-08,-2.770881891793996e-07,2.007166146701494e-08,1.099997177236093,2.008581738471585e-08,1.099980972804215,2.005670688278299e-08,1.099998447805441,2.010579682264796e-08,1.099928622694592,2.005449488223367e-08,1.099997962438496,2.010431897467752e-08,1.099926010655469,2.008570423405163e-08,1.099974846479391,2.017476854508368e-08,0.9612269979602577
2.018110469679078e-08,6.985346864726654e-06,2.007973301367607e-08,1.0999867193496,2.009772168931384e-08,1.099961309129785,2.007244130530348e-08,1.099993246237757,2.011534696882049e-08,1.099893154906771,2.006972503986e-08,1.099994704011231,2.011354851325022e-08,1.099981057666534,2.009468998550358e-08,1.099953065971148,2.018110469679078e-08,0.9960758323492872
2.018824527284279e-08,-2.696899534389144e-06,2.009587610699833e-08,1.099965815374987,2.010648958161722e-08,1.099932661112666,2.007941848342062e-08,1.099986704900507,2.012571172569966e-08,1.101285721511182,2.007718546321107e-08,1.09998809149431,2.011975263139307e-08,1.100660422168098,2.01045604895367e-08,1.099940868685066,2.018824527284279e-08,1.035349000635339
2.01941226364214e-08,1.689685390956331e-06,2.010854447494618e-08,1.099928089442944,2.011566261675954e-08,1.099877397617447,2.009337283965491e-08,1.099969609536185,2.012988084267931e-08,1.10410602898935,2.00921063099132e-08,1.09996882763464,2.012397434200889e-08,1.102294634964319,2.011471131308761e-08,1.100404335120975,2.01941226364214e-08,1.067674500317674
2.02e-08,-1.477253701774811e-07,2.011834361890763e-08,1.099865453864774,2.012490240718395e-08,1.100265287118038,2.010528874837481e-08,1.099937096443913,2.013351416656912e-08,1.109509831814006,2.010437361780281e-08,1.099929737985294,2.01294021215717e-08,1.107292554297233,2.012007734612196e-08,1.10185525028925,2.02e-08,1.099999999999992
2.020353019766875e-08,-2.094454921090217e-06,2.012746599248296e-08,1.100728473457362,2.012861723874836e-08,1.101446226278405,2.011508023946789e-08,1.099881988825755,2.013706865884188e-08,1.11713821858113,2.011395153365205e-08,1.099909603461066,2.013346233673212e-08,1.113431197285996,2.012471373686392e-08,1.104902761875291,2.020353019766875e-08,1.1
2.020767379500981e-08,7.358229816385511e-07,2.013124009503886e-08,1.102780169371609,2.013197512377954e-08,1.10415163188677,2.012413902007036e-08,1.100272984722061,2.014215845441662e-08,1.12303983118904,2.012480022779118e-08,1.101509005963942,2.013900018042808e-08,1.121758877763364,2.012946703548439e-08,1.110061119272372,2.020767379500981e-08,1.1
2.021165439544315e-08,2.394219973473182e-06,2.013460986445679e-08,1.107006345885968,2.013580614331079e-08,1.110090179588092,2.012807055686897e-08,1.101495602324045,2.014589459254114e-08,1.067687817637882,2.012947525405712e-08,1.104757551178157,2.014339683342638e-08,1.096368393351264,2.013450760285601e-08,1.116922331472588,2.021165439544315e-08,1.1
2.021961559630982e-08,-2.211787293311953e-07,2.013805728808186e-08,1.113691498258168,2.013920985306391e-08,1.11772461553588,2.013173332388637e-08,1.104294076516412,2.01485957351325e-08,0.9357219489892664,2.013485575609537e-08,1.112533319806121,2.014584967750712e-08,1.035799518906134,2.013977611147429e-08,1.114454167572857,2.021961559630982e-08,1.1
2.023124021283618e-08,5.37825146717523e-07,2.014229630619222e-08,1.124536846992711,2.014414608003339e-08,1.124098844478791,2.013572780287351e-08,1.109801093187657,2.015067173636445e-08,0.7757338048055893,2.013897088085001e-08,1.120336201913201,2.014839319247794e-08,0.9155565100285029,2.014413137884725e-08,1.060565974247987,2.023124021283618e-08,1.1
2.02485238604551e-08,-5.83200925175875e-08,2.014628953568213e-08,1.114647130452035,2.014769856245929e-08,1.076429360516263,2.013953824273041e-08,1.116708467808812,2.015314495399514e-08,0.5399950198955705,2.014407541757527e-08,1.109140889840575,2.015082650060438e-08,0.7490632618693917,2.014746809308448e-08,0.9404864681659479,2.02485238604551e-08,1.1
2.02754853535078e-08,3.957782789802508e-07,2.014843827105676e-08,1.07279095742633,2.015040598105883e-08,0.9494666251108747,2.014308938236453e-08,1.123176975453983,2.015532339934353e-08,0.3268925447215705,2.014779560607908e-08,1.028829635071443,2.015432151739606e-08,0.4526209313173691,2.015013549961877e-08,0.7890774605643499,2.02754853535078e-08,1.1
2.032940833961322e-08,8.415556799189871e-09,2.015079007916611e-08,0.9620691738597051,2.01524361099959e-08,0.7964126614587221,2.014677601256826e-08,1.11278766471679,2.015705912707265e-08,0.1842143018298898,2.015050365955015e-08,0.8951588622122897,2.015680908863956e-08,0.2450461952008244,2.015401900538526e-08,0.5020799791342,2.032940833961322e-08,1.1
2.043725431182404e-08,3.66610145977763e-07,2.015268672640817e-08,0.8241617951631267,2.015488603756464e-08,0.5651716494608852,2.014917720722643e-08,1.073862513575011,2.015862048953325e-08,0.09492033786686563,2.015294932369416e-08,0.7213724522421584,2.015877295060419e-08,0.1210870731404994,2.015717548750659e-08,0.2576723471536133,2.043725431182404e-08,1.1
2.065294625624568e-08,2.206632659562361e-08,2.015513281817886e-08,0.5989492376126936,2.015710584210515e-08,0.3454998333501801,2.015173274342172e-08,0.9753255904289249,2.016022259633577e-08,0.04302997700003107,2.015531510095049e-08,0.5191231467330494,2.016047607540199e-08,0.05652093673167243,2.015948504849972e-08,0.1198733275985665,2.065294625624568e-08,1.1
2.108433014508897e-08,3.600047133034186e-07,2.015738895676412e-08,0.374717933621607,2.015887640397446e-08,0.1959662994082466,2.015389473133063e-08,0.8454076246029245,2.016169045059536e-08,0.01988193860704424,2.015787203375582e-08,0.2975812141731461,2.016240577727845e-08,0.02147986779265981,2.016136926868455e-08,0.05345822873300325,2.108433014508897e-08,1.1
2.194709792277554e-08,2.531564619596764e-08,2.01592206443952e-08,0.214772868962691,2.016043283750469e-08,0.1025467204125597,2.015697038335815e-08,0.6017299735496826,2.016341765723572e-08,0.007809720079329216,2.015980079765384e-08,0.1597337545166388,2.016459507471237e-08,0.007142636414833419,2.016334147566474e-08,0.02093696240282667,2.194709792277554e-08,1.1
2.367263347814868e-08,3.583932087326646e-07,2.016079700487147e-08,0.1139269177378391,2.01620254649376e-08,0.04715343567558367,2.015981790114837e-08,0.3492242995178875,2.016511140582143e-08,0.003324936263070392,2.016152204949613e-08,0.07782201515843142,2.016641161643026e-08,0.003219408588960403,2.016592666204538e-08,0.006120111492736368,2.367263347814868e-08,1.1
2.567263347814869e-08,2.631162572179594e-08,2.01623745507545e-08,0.05361218987295097,2.016365193575057e-08,0.01990299576233662,2.016201468336962e-08,0.1816119597731365,2.016718555034415e-08,0.001247950492340748,2.01632643097771e-08,0.03370679532373231,2.016851355089993e-08,0.001480689448844012,2.016783102139093e-08,0.003042767957911903,2.567263347814869e-08,1.1
2.767263347814869e-08,3.57473388007435e-07,2.016454875351287e-08,0.01628820951959164,2.016539994484802e-08,0.007704869145801985,2.016377054412566e-08,0.0896223430370542,2.016979785330425e-08,0.0004120639315169042,2.016480607061795e-08,0.01568424638912412,2.017130666857556e-08,0.0006002085707503915,2.017012118934916e-08,0.001541690661429307,2.767263347814869e-08,1.1
2.883631673907435e-08,2.755722922935008e-08,2.01663303108949e-08,0.006408173761381474,2.016710584312137e-08,0.003256396840904514,2.016549243337134e-08,0.03971488162763069,2.017369240102046e-08,7.813995803040942e-05,2.016661449833203e-08,0.006498885955022862,2.017555796148178e-08,0.0001506170397504304,2.017310112179532e-08,0.0007185090937267247,2.883631673907435e-08,1.1
3e-08,3.559044881261409e-07,2.016810453746948e-08,0.002616360795603382,2.016913953166977e-08,0.001259167056820323,2.016724623994911e-08,0.01638958796149313,2.017896853100092e-08,1.356107830931329e-05,2.016846104089564e-08,0.002959494549334192,2.018069659043276e-08,3.135331420005077e-05,2.017775934257321e-08,0.0002025431153027156,3e-08,1.1
3.002928867998657e-08,4.028978623259456e-08,2.017008975972916e-08,0.001090216942247231,2.0171752739041e-08,0.0004164824331129298,2.016909973034422e-08,0.006560329597799227,2.01863112789703e-08,5.80144607433854e-06,2.017078977208568e-08,0.001244426652648147,2.018746119457094e-08,7.297951199405558e-06,2.018300208544024e-08,5.119629183528997e-05,3.002928867998657e-08,0.9389122600738684
3.006417035175344e-08,6.852400753681364e-07,2.017302090497829e-08,0.000311834181979477,2.017563731451856e-08,8.047949413101481e-05,2.01709432761995e-08,0.002973221640805908,2.019315563948515e-08,5.57155315866646e-06,2.017381380571504e-08,0.0004709158865981492,2.019373059728547e-08,7.039981008164417e-06,2.018976737089549e-08,1.212782197699831e-05,3.006417035175344e-08,0.7470630653561006
3.008161118763687e-08,4.864629941428439e-06,2.017712455223517e-08,6.091467154155112e-05,2.018091510395186e-08,1.301639178490359e-05,2.017318346143816e-08,0.001297989369466743,2.02e-08,4.342004885448523e-06,2.017836474399566e-08,0.000103104762758665,2.02e-08,6.037310312460518e-06,2.019488368544774e-08,9.629324276998915e-06,3.008161118763687e-08,0.6511384679972168
3.00924148888155e-08,1.530561624957609e-05,2.018271283296943e-08,1.08645468408896e-06,2.018822913389686e-08,5.730824646307418e-06,2.017614851661381e-08,0.0004981827102813552,2.020379440453132e-08,9.696544280985782e-06,2.01837354506937e-08,2.186208877641687e-05,2.020362896412847e-08,1.41718980475755e-05,2.02e-08,8.799220716370373e-06,3.00924148888155e-08,0.5917181115147463
3.010401522935208e-08,3.720665001160491e-05,2.019047922170422e-08,9.84471263401317e-06,2.019411456694843e-08,5.531201935302733e-06,2.01806730814545e-08,0.0001100378057465098,2.020829718203533e-08,1.458683300652516e-05,2.019099585687683e-08,6.343223341320498e-06,2.020790961565328e-08,1.977062773251239e-05,2.020327122771484e-08,1.74822173361453e-05,3.010401522935208e-08,0.5279162385635644
3.011476152506866e-08,6.735009263750045e-05,2.02e-08,2.89473518679331e-06,2.02e-08,4.637870521766139e-06,2.018600731660663e-08,2.272609947445855e-05,2.021258922607239e-08,6.422335913036836e-06,2.02e-08,6.391902117150445e-06,2.021200701750644e-08,9.177215801321173e-06,2.020708052221325e-08,2.349419473076776e-05,3.011476152506866e-08,0.4688116121223911
3.012523618302056e-08,0.0001004683703547028,2.020422483720124e-08,9.874786853018222e-06,2.020351974251368e-08,1.016134774359681e-05,2.019317911352144e-08,6.194281861098753e-06,2.022117331414651e-08,-1.955821246284679e-06,2.020434625756027e-08,1.45768783264339e-05,2.022020182121276e-08,-2.311905166654242e-06,2.02107627247977e-08,1.33692906062376e-05,3.012523618302056e-08,0.4112009933869575
3.013257045993508e-08,4.190749209293661e-05,2.020948191920171e-08,1.457018140104893e-05,2.020765342653468e-08,1.562241162960983e-05,2.02e-08,6.427642996338639e-06,2.023105488935361e-08,1.672180522113777e-06,2.020947233153641e-08,1.848106023363137e-05,2.022970969453768e-08,1.881986520256383e-06,2.021812712996659e-08,-1.332711403889831e-06,3.013257045993508e-08,0.3708624703570552
3.013800765408463e-08,-0.0005236312095181735,2.021452608722488e-08,3.727240402305246e-06,2.021162280991276e-08,8.360643614735126e-06,2.020378759990058e-08,1.519178414444159e-05,2.024522978005876e-08,-8.721457085519689e-07,2.021441497831341e-08,4.554378499696962e-06,2.024328565458542e-08,-9.725020621986695e-07,2.022728529262832e-08,1.545632864349748e-06,3.013800765408463e-08,0.3409579025345331
3.014354504980987e-08,-0.002683768888910359,2.022461442327122e-08,-1.753772065189783e-06,2.021956157666893e-08,-1.871428931157942e-06,2.020831121264264e-08,2.05231681600185e-05,2.026662011881856e-08,1.045514151112887e-06,2.02243002718674e-08,-1.930346877590254e-06,2.02636011035431e-08,1.151725905653149e-06,2.024000369695555e-08,-5.80810860796352e-07,3.014354504980987e-08,0.3105022260457235
3.014827982732499e-08,-0.00711068491576008,2.023501876045149e-08,1.721424376379862e-06,2.022913543907051e-08,1.578373857608557e-06,2.021259806887693e-08,8.456943176266692e-06,2.030940079633816e-08,-5.7739460759535e-07,2.0234509047527e-08,1.85530816111179e-06,2.030423200145847e-08,-6.411727173469446e-07,2.025859285524014e-08,9.501039335410027e-07,3.014827982732499e-08,0.2844609497125606
3.015226703110137e-08,-0.01279958702262485,2.025087385148855e-08,-1.060003333061498e-06,2.024243295767081e-08,-7.338976340127957e-07,2.022117178134552e-08,-2.345250351979807e-06,2.039496215137737e-08,9.148383774373162e-07,2.025021778106243e-08,-1.126107015154743e-06,2.038549379728919e-08,1.006814826034032e-06,2.029544753553963e-08,-3.253774432257469e-07,3.015226703110137e-08,0.262531328942483
3.015635047656599e-08,-0.01741900896411697,2.027616849725583e-08,1.225995385350979e-06,2.026197349501158e-08,8.979647232651084e-07,2.023079690317516e-08,1.935584001089008e-06,2.056608486145578e-08,-5.176201529985597e-07,2.027531767201575e-08,1.38767814428552e-06,2.054801738895064e-08,-5.786829675599343e-07,2.036915689613862e-08,8.36878587293518e-07,3.015635047656599e-08,0.2400723788870702
3.015899087999274e-08,-0.004060944654814297,2.03267577887904e-08,-8.174483344756194e-07,2.030105456969312e-08,-4.392337115327557e-07,2.024478168411753e-08,-9.957758834332664e-07,2.090833028161261e-08,8.827040453569797e-07,2.032551745392241e-08,-8.879762709824044e-07,2.087306457227354e-08,9.679733034495137e-07,2.051657561733659e-08,-2.829934786631107e-07,3.015899087999274e-08,0.2255501600399317
3.016100969973484e-08,0.03671979451945443,2.042793637185952e-08,1.053903233859232e-06,2.037921671905619e-08,7.710429086536707e-07,2.02659853619147e-08,1.218329716819952e-06,2.157468636566449e-08,-5.002640255423403e-07,2.042591701773571e-08,1.257599253989541e-06,2.129008285520241e-08,-5.61517935284581e-07,2.077679225201422e-08,7.953039991428856e-07,3.016100969973484e-08,0.2144466514584018
3.01631794295762e-08,0.1327254689983709,2.059659425699216e-08,-7.418026733796962e-07,2.053554101778235e-08,-3.928201867062332e-07,2.030839271750902e-08,-6.877058962517183e-07,2.221502513841297e-08,8.827781193961518e-07,2.062671614536232e-08,-8.444701036600341e-07,2.177355664638117e-08,9.473073403300985e-07,2.104359739302227e-08,-3.038144042791241e-07,3.01631794295762e-08,0.2025131373309239
3.016513323717812e-08,0.2659656303870113,2.076103746922977e-08,1.209490627255697e-06,2.084818961523466e-08,7.361914321256422e-07,2.039320742869767e-08,1.07755134020805e-06,2.286795868739967e-08,-4.917956969600341e-07,2.083625324181525e-08,1.266178300060395e-06,2.22780683241029e-08,-5.559035996183573e-07,2.14018258764339e-08,7.09480311042307e-07,3.016513323717812e-08,0.1917671955203295
3.01679239442982e-08,0.5145017647182689,2.093054225025279e-08,-7.024214411323596e-07,2.117354157116411e-08,-3.35450161882701e-07,2.056283685107498e-08,-6.572975032211421e-07,2.359408312402893e-08,8.71918042755999e-07,2.109390317994549e-08,-8.152849565039428e-07,2.278743064087263e-08,9.307313665636059e-07,2.170839612608512e-08,-3.109846726248195e-07,3.01679239442982e-08,0.1764183063598853
3.017029576114129e-08,0.744621430882067,2.110624282575486e-08,1.145764336800798e-06,2.153689911245083e-08,7.38177391199307e-07,2.078757019864068e-08,1.043817378854142e-06,2.435339400227039e-08,-4.861137504488957e-07,2.136263558827134e-08,1.192066296011848e-06,2.331422320002854e-08,-5.446324119949281e-07,2.201486442009738e-08,6.774162781429898e-07,3.017029576114129e-08,0.1633733137228921
3.017218876011331e-08,0.8961600391904251,2.129958098575997e-08,-7.044198564456722e-07,2.187019403778376e-08,-3.326480400153051e-07,2.102122060826524e-08,-5.955361197745819e-07,2.511652023623667e-08,8.624890355952198e-07,2.16032725663553e-08,-7.903885825828405e-07,2.401483641896941e-08,9.173289169731723e-07,2.239154994562937e-08,-2.982333070923645e-07,3.017218876011331e-08,0.1529618193768317
3.017370371758272e-08,0.9815519695451053,2.148962223911166e-08,1.087083758608718e-06,2.228757405260774e-08,7.188194893446703e-07,2.129174519154876e-08,9.859220046621955e-07,2.599038385551666e-08,-4.790565535786134e-07,2.18556446749691e-08,1.148676745919181e-06,2.484985505811307e-08,-5.375424101880418e-07,2.290023573351957e-08,6.614256534550319e-07,3.017370371758272e-08,0.1446295532950576
3.017544652246929e-08,1.041499560574812,2.170926682855957e-08,-6.765581407169236e-07,2.26565463036517e-08,-3.312246827334424e-07,2.155271435790009e-08,-5.715668330993449e-07,2.708044856831961e-08,8.556137325416821e-07,2.217692399447695e-08,-7.586222802228766e-07,2.57092154577479e-08,9.077124103680279e-07,2.347480857686364e-08,-2.905349376032001e-07,3.017544652246929e-08,0.1350441264189089
3.017723408120346e-08,1.073050108632838,2.197944651422957e-08,1.047952118670412e-06,2.308312324668286e-08,7.084958194916775e-07,2.181459590772308e-08,9.553100372296525e-07,2.855634925654309e-08,-4.740237083183911e-07,2.270546175553241e-08,1.128573426610943e-06,2.668071774982613e-08,-5.30651918293943e-07,2.421656412509509e-08,6.513181241231148e-07,3.017723408120346e-08,0.1252125533809729
3.017913467257932e-08,1.088407184216245,2.234609202242134e-08,-6.505167398174429e-07,2.358675157406463e-08,-3.269002398459872e-07,2.215688376572445e-08,-5.586021911045214e-07,3e-08,8.511180833890056e-07,2.34590183488927e-08,-7.464814602981458e-07,2.784976744637122e-08,9.008115089157245e-07,2.512329309931543e-08,-2.862354705246836e-07,3.017913467257932e-08,0.1147593008137704
3.018103633839525e-08,1.094923207258757,2.28677526475237e-08,1.026636887720035e-06,2.427712968228892e-08,7.03707102992486e-07,2.258050123167794e-08,9.348212588590312e-07,3.003236242776133e-08,1.532037292018651e-07,2.425109435993327e-08,1.115537227384478e-06,2.892488372318561e-08,-5.24609830177248e-07,2.602736249021762e-08,6.442513751037147e-07,3.018103633839525e-08,0.1043001388261385
3.018326676237693e-08,1.098060099638779,2.369590297448011e-08,-6.363157254503764e-07,2.524014335216334e-08,-3.242238513318576e-07,2.299866187788507e-08,-5.550828329005579e-07,3.006954485917988e-08,5.334586575763656e-07,2.503499649980019e-08,-7.383494387001899e-07,3e-08,8.943428067494375e-07,2.704879522727653e-08,-2.816887236810639e-07,3.018326676237693e-08,0.09203280692691962
3.018608287110506e-08,1.099434068701402,2.523925107898489e-08,1.018071537328687e-06,2.674138755925689e-08,7.018208081829848e-07,2.346619963697445e-08,9.231918071287543e-07,3.007896403549943e-08,1.686765046827425e-06,2.587612978658617e-08,1.1050602878167e-06,3.002806775441645e-08,1.624541109356519e-07,2.826511577306838e-08,6.39361689028748e-07,3.018608287110506e-08,0.07654420892219771
3.019003253372618e-08,1.099915164461444,2.723925107898489e-08,-6.309726088646819e-07,2.837069377962845e-08,-3.228801281856593e-07,2.401759744879965e-08,-5.503501993080635e-07,3.008930765275076e-08,2.767772206339784e-06,2.687994091493904e-08,-7.305675130815032e-07,3.006186726678912e-08,3.723217549166484e-07,2.913255788653419e-08,-2.769215578908966e-07,3.019003253372618e-08,0.05482106450599544
3.019552212466151e-08,1.099983562958547,2.861962553949245e-08,1.012338170551939e-06,3e-08,7.005670753503343e-07,2.473487634731862e-08,9.177978600434424e-07,3.010028303540653e-08,3.710181402568615e-06,2.817765586793328e-08,1.098307427814374e-06,3.007136159270904e-08,5.284812462088197e-07,3e-08,6.336423843214796e-07,3.019552212466151e-08,0.02462831436169344
3.020000000000001e-08,1.099979255057531,3e-08,-6.241567129397877e-07,3.003432622168671e-08,1.335371653067419e-07,2.570901065895717e-08,-5.474363406372469e-07,3.011469816696484e-08,3.231108934870414e-06,2.908882793396664e-08,-7.23882739502145e-07,3.008306277506158e-08,1.259894963725094e-06,3.002529070098894e-08,1.528836194284451e-07,3.020000000000001e-08,0
3.020308136925211e-08,1.099984406839843,3.003168622103699e-08,8.120011748100874e-08,3.007300660047308e-08,6.457428598174652e-07,2.71510151911794e-08,9.156622508579704e-07,3.012545949327969e-08,1.983534776273054e-06,3e-08,1.090522146470656e-06,3.00955577726636e-08,1.770795497894888e-06,3.005677695142148e-08,3.287744650125151e-07,3.020308136925211e-08,0
3.020673575293848e-08,1.099986486833759,3.006836177600278e-08,5.919589966166454e-07,3.008261498769736e-08,2.13209700633185e-06,2.85755075955897e-08,-5.458569153903177e-07,3.013657238034706e-08,-2.066434150718756e-07,3.002592592183446e-08,1.487242066763935e-07,3.010706772430809e-08,1.857898010046831e-06,3.006677125368939e-08,2.651634740666616e-07,3.020673575293848e-08,0
3.021021009261767e-08,1.099986210609331,3.007769056629791e-08,1.531724570654344e-06,3.009300544965355e-08,3.440398151835838e-06,3e-08,9.141449377223735e-07,3.014646911284531e-08,-2.209613288569623e-06,3.005796976343075e-08,3.840097991777866e-07,3.011898333019051e-08,1.16878763990597e-06,3.007957868588254e-08,8.198455647831802e-07,3.021021009261767e-08,0
3.021715877197604e-08,1.099989928728592,3.00881372516414e-08,2.749790922602586e-06,3.010364523008843e-08,3.774312780522314e-06,3.003215172867264e-08,1.415843611096643e-07,3.015505284051594e-08,-5.719627145780543e-06,3.006778608372308e-08,3.435546906713749e-07,3.013136278547917e-08,4.799997843480267e-07,3.009340002886352e-08,1.21991577668797e-06,3.021715877197604e-08,0
3.022804472353863e-08,1.099994114580544,3.009926450748601e-08,4.027635583539553e-06,3.01149101400006e-08,3.404546860756175e-06,3.006917069356513e-08,4.483682812391935e-07,3.016342860277826e-08,-2.946700083541667e-06,3.008032454175932e-08,1.111951265319758e-06,3.014191698705917e-08,-5.375081531338653e-07,3.010464935766968e-08,1.35223463002325e-06,3.022804472353863e-08,0
3.02453123401393e-08,1.099997176314246,3.011265772458069e-08,4.017806126605756e-06,3.012834563301127e-08,1.936837215355052e-06,3.00786368568104e-08,9.837987634127829e-07,3.017302692352216e-08,-7.737924080433323e-07,3.009379419001992e-08,1.770939800711474e-06,3.015167792115817e-08,-2.178534861359838e-06,3.011860717308895e-08,8.812023573236395e-07,3.02453123401393e-08,0
3.026484844290909e-08,1.099998860664096,3.012264420639657e-08,3.264805104163873e-06,3.013896288589303e-08,-2.978378087255486e-07,3.008908619218804e-08,1.67239386201901e-06,3.018187005179537e-08,-4.454225932587543e-07,3.010504066591544e-08,1.989213750043042e-06,3.015977500725976e-08,-1.833814478852936e-06,3.013209263293656e-08,3.568397540962172e-07,3.026484844290909e-08,0
3.028840354955338e-08,1.099999433852473,3.013398397207527e-08,1.242606352253521e-06,3.01489193013221e-08,-3.074183761267595e-06,3.010017981251864e-08,1.988101440344417e-06,3.019093502589769e-08,-1.355590613468158e-07,3.011936727588927e-08,1.33281824447557e-06,3.016808042949937e-08,-3.086706099460666e-07,3.014280109007144e-08,-3.489008884851755e-07,3.028840354955338e-08,0
3.031707840235209e-08,1.099999861620677,3.014401872806378e-08,-4.586310528188211e-07,3.015705325200084e-08,-5.372067795292548e-06,3.011454308953894e-08,1.657450196610668e-06,3.020000000000001e-08,-1.024843708355895e-07,3.013247994913489e-08,4.835573418325067e-07,3.017661032672734e-08,-2.267058406478844e-07,3.015251033833852e-08,-1.363715292406196e-06,3.031707840235209e-08,0
3.035590282001663e-08,1.099999789135122,3.015298185249335e-08,-4.716985683773372e-06,3.016678226183913e-08,-1.818220840882964e-06,3.012539166336391e-08,1.073505654785712e-06,3.020427869336455e-08,6.275694771696563e-07,3.014314797684151e-08,-6.371156650639762e-07,3.018631486220463e-08,-1.249848405429004e-08,3.016075983313873e-08,-9.604627435468921e-07,3.035590282001663e-08,0
3.04117382529086e-08,1.099999957464758,3.016089641771063e-08,-3.715680170507425e-06,3.017549539544203e-08,-4.517778302104035e-07,3.013662919967419e-08,1.32440694559075e-07,3.020955350922149e-08,-1.053746840690284e-06,3.015269070881499e-08,-2.162547062133014e-06,3.019315743110231e-08,9.155964566155684e-08,3.016871475510429e-08,-5.935838330212697e-08,3.04117382529086e-08,0
3.050168910345907e-08,1.09999979184842,3.016896632611308e-08,-1.012377064980809e-06,3.018462235595029e-08,-3.486234446285985e-07,3.0146722185332e-08,-9.730900291298698e-07,3.021451238877448e-08,-1.158644593922412e-06,3.016087415337767e-08,-1.672928487829267e-06,3.020000000000001e-08,8.721519944241788e-08,3.017716132072423e-08,-1.009497133339774e-07,3.050168910345907e-08,0
3.067354653580146e-08,1.099999962417118,3.017720940088264e-08,-5.399482657861531e-07,3.019231117797515e-08,-1.555158549641706e-07,3.015555600416151e-08,-2.456094571088068e-06,3.022443014788046e-08,8.931814293446993e-07,3.016841941947937e-08,-2.368935815087896e-07,3.020379122169586e-08,4.993720589563891e-07,3.018708729304839e-08,8.867483953184562e-08,3.067354653580146e-08,0
3.101726140048624e-08,1.099999793528286,3.018738735409393e-08,-1.328440888335309e-07,3.020000000000001e-08,2.722880144647007e-08,3.016398301923007e-08,-7.894145100309454e-07,3.023811328882163e-08,-2.492309433414112e-07,3.0176772826608e-08,-2.756344867242495e-07,3.020829059140844e-08,-6.21156054789438e-07,3.020000000000001e-08,1.30715152470393e-07,3.101726140048624e-08,0
3.170469112985581e-08,1.099999961576187,3.020000000000001e-08,6.020650659917529e-08,3.020402301439089e-08,7.35690186611343e-07,3.017421671782512e-08,-1.47886674003667e-07,3.026208166632841e-08,5.3363978307315e-07,3.018674694172769e-08,1.167380848621014e-08,3.021257914888372e-08,-5.516621321995944e-07,3.020454270221169e-08,3.33091846874591e-07,3.170469112985581e-08,0
3.307955058859495e-08,1.099999793945519,3.020459584111443e-08,7.276284374622864e-07,3.020883754411422e-08,-9.480030979199838e-07,3.018314427419548e-08,-4.631857106425381e-08,3.030822164353147e-08,-1.045296422962559e-07,3.020000000000001e-08,9.126995103144189e-08,3.022115626383428e-08,6.827223574142096e-07,3.021069837458664e-08,-4.670959904336749e-07,3.307955058859495e-08,0
3.507955058859495e-08,1.099999961342182,3.02107366062472e-08,-1.090267369864584e-06,3.021340149370635e-08,-1.367462466972412e-06,3.019157213709774e-08,8.210971444782765e-08,3.039137116582748e-08,4.653036543295622e-07,3.020458893363285e-08,3.905660152472002e-07,3.023256559002584e-08,-1.511136771791361e-07,3.021655744888807e-08,1.117754573039922e-07,3.507955058859495e-08,0
