/Vout (C=5e-14) X,/Vout (C=5e-14) Y,/Vout (C=1e-13) X,/Vout (C=1e-13) Y,/Vout (C=2e-13) X,/Vout (C=2e-13) Y,/Vout (C=3e-13) X,/Vout (C=3e-13) Y,/Vout (C=4e-13) X,/Vout (C=4e-13) Y,/Vout (C=5e-13) X,/Vout (C=5e-13) Y,/Vout (C=6e-13) X,/Vout (C=6e-13) Y,/Vout (C=7e-13) X,/Vout (C=7e-13) Y,/Vout (C=8e-13) X,/Vout (C=8e-13) Y,/Vout (C=9e-13) X,/Vout (C=9e-13) Y,/Vout (C=1e-12) X,/Vout (C=1e-12) Y,/Vout (C=1.1e-12) X,/Vout (C=1.1e-12) Y,/Vout (C=1.2e-12) X,/Vout (C=1.2e-12) Y,/Vin (C=5e-14) X,/Vin (C=5e-14) Y
1.048242996457005e-08,1.099954470919578,1.074861663449984e-08,1.09991055892911,1.121594860547443e-08,1.099138510375955,1.179117931731853e-08,1.099930326007801,1.230139541061581e-08,1.099936458453936,1.267379348649737e-08,1.099305294348542,1.323368168084543e-08,1.099883601929137,1.362453648438744e-08,1.099406774336847,1.417014622184177e-08,1.099731693799336,1.454695100750571e-08,1.099551767613631,1.520172198612981e-08,1.099896914338858,1.550443555586388e-08,1.099973567295933,1.578762940273074e-08,1.099976008875854,1.048242996457005e-08,0
1.049199656901798e-08,1.099973977254724,1.076146017036846e-08,1.099976294765856,1.123407217303818e-08,1.099764494134369,1.182321154111019e-08,1.099959669731937,1.233771458262143e-08,1.099946118237837,1.272954051274368e-08,1.099859735677357,1.329350452929586e-08,1.099921662296877,1.370851246717731e-08,1.099792067184718,1.424888945083067e-08,1.099950582571066,1.466094979873187e-08,1.099857415616351,1.528862908541096e-08,1.100006249648909,1.56024249429682e-08,1.099923632176245,1.593693311858636e-08,1.099931627143488,1.049199656901798e-08,0
1.05092529874219e-08,1.099987781039841,1.078593279522628e-08,1.099963237425371,1.124970531886191e-08,1.099832492191187,1.188727598869352e-08,1.09996759360409,1.240887538592792e-08,1.099977559216091,1.27796637089144e-08,1.099903421127969,1.335872456552539e-08,1.099947004051675,1.377542994784538e-08,1.099940075388949,1.428378786786135e-08,1.099912182381508,1.474646805903712e-08,1.099945975162026,1.539108723615469e-08,1.099932519347631,1.570165321033216e-08,1.099994996195606,1.604748729178364e-08,1.100001654931624,1.05092529874219e-08,0
1.053460189028036e-08,1.099996879908295,1.081587136790887e-08,1.100004357930374,1.126729099001267e-08,1.099947185214061,1.195712140511546e-08,1.099997277648894,1.250634198891268e-08,1.099982158859766,1.283050829159426e-08,1.099945292207739,1.341306966380101e-08,1.099975617738706,1.380173899615758e-08,1.099917460140695,1.435358470192271e-08,1.099969442753364,1.482865510700248e-08,1.099948438008826,1.558885825478362e-08,1.100027500887707,1.581396389236764e-08,1.099956024622191,1.618057317163372e-08,1.099958587916308,1.053460189028036e-08,0
1.057000049230101e-08,1.099996384828561,1.087373966894656e-08,1.09998175151868,1.128879789699313e-08,1.099923631091599,1.209681223795933e-08,1.099986709811046,1.264188313922874e-08,1.099999218802948,1.287472661098716e-08,1.099960847817893,1.352175986035226e-08,1.099969180859283,1.385435709278198e-08,1.099962153175146,1.442465689478851e-08,1.099951928119488,1.490988280971297e-08,1.099974930499359,1.583602097005916e-08,1.099954855117513,1.603858525643859e-08,1.100010974013454,1.644674493133388e-08,1.10001484197472,1.057000049230101e-08,0
1.062118395393537e-08,1.10000066298826,1.094860086737849e-08,1.100014238360616,1.132009699252125e-08,1.099982732542119,1.223602838211053e-08,1.100008385681436,1.281810751748521e-08,1.099993567410579,1.296316324977295e-08,1.099973622781715,1.363476935370528e-08,1.100001105146331,1.392734528134428e-08,1.099955341821222,1.45668012805201e-08,1.099997854204526,1.502932830300478e-08,1.099976443230183,1.613085399768045e-08,1.100034752682575,1.627570085012345e-08,1.099972161794143,1.672449825140554e-08,1.099973395217984,1.062118395393537e-08,0
1.069161988254321e-08,1.099997823254338,1.107571653500636e-08,1.099985015669851,1.13750865086511e-08,1.099968288981418,1.250037914778804e-08,1.099989958132499,1.306052333281563e-08,1.100003807529628,1.30648978893155e-08,1.099992018670614,1.386078834041132e-08,1.099984254653506,1.407332165846887e-08,1.099993566103744,1.47470274754558e-08,1.099976337494984,1.526821928958839e-08,1.0999957076772,1.654686061058564e-08,1.099962094767998,1.664827420291757e-08,1.100019221366365,1.716164733242191e-08,1.100019986278102,1.069161988254321e-08,0
1.077563667706946e-08,1.100001392410111,1.121558594434769e-08,1.100013995878617,1.145663821391818e-08,1.100010764623492,1.281238926286665e-08,1.100009545522315,1.342742708189618e-08,1.099995369704385,1.32683671684006e-08,1.099991460939093,1.408520234943827e-08,1.100010516480828,1.423958217924866e-08,1.099981890274965,1.498549525529808e-08,1.100009709036833,1.549767344828451e-08,1.09999183338567,1.709942783584845e-08,1.100035821923355,1.710249331733935e-08,1.099977925140803,1.769114383355473e-08,1.099978052590685,1.077563667706946e-08,0
1.087273755263936e-08,1.099998024498972,1.137617020306768e-08,1.099985829771219,1.156957953683481e-08,1.099983280526808,1.322007598187096e-08,1.099990341499349,1.394430250551552e-08,1.100004169491859,1.346322064518433e-08,1.100002846844446,1.448800640752238e-08,1.099987557500823,1.446462936736922e-08,1.100005668089206,1.528665356087838e-08,1.099985150282845,1.585600464864239e-08,1.100002192787897,1.792662092067373e-08,1.099963852978942,1.774430540427017e-08,1.100020494817845,1.847884385988547e-08,1.100020761692552,1.087273755263936e-08,0
1.098837017292128e-08,1.100001599607392,1.156138799369849e-08,1.100013638546929,1.172424679113714e-08,1.100013556971263,1.367526844496403e-08,1.100009255398537,1.451024270448123e-08,1.099995554555379,1.379674614792175e-08,1.099994869755237,1.495472315457682e-08,1.100011608539771,1.475531390099983e-08,1.099989729858146,1.573084764381885e-08,1.100012388546408,1.629470476633267e-08,1.099995754167705,1.914475847469736e-08,1.100035521443153,1.866830749052021e-08,1.09997915158404,1.923942192994273e-08,1.099979001149773,1.098837017292128e-08,0
1.113001536379004e-08,1.099998039873502,1.178626938120818e-08,1.09998618568091,1.196041442152952e-08,1.099986193737858,1.420682084846862e-08,1.099990486936481,1.515970088027689e-08,1.100004116369217,1.420203020025918e-08,1.100004437747367,1.568951855896521e-08,1.099988048270723,1.517243329303575e-08,1.100008263970171,1.631615095166558e-08,1.099987038159323,1.697341798139703e-08,1.100003319200975,2e-08,1.099964381481484,2e-08,1.100020356361212,2e-08,1.100020398907557,1.113001536379004e-08,0
1.130698880568918e-08,1.100001695466867,1.206270764378419e-08,1.100013447237611,1.223363962103986e-08,1.100012951761752,1.484517177039008e-08,1.100009169108003,1.592018988150359e-08,1.099995629232545,1.48314804079236e-08,1.099995116336788,1.653450975576274e-08,1.100011563445763,1.575605036560999e-08,1.099991189898084,1.728012508431648e-08,1.100012433007002,1.791420816333963e-08,1.099996315645391,2.002516607270145e-08,1.099997665629479,2.003109130507157e-08,1.100001151005612,2.002381390993294e-08,1.100001860122253,1.130698880568918e-08,0
1.153026342051726e-08,1.099998012852864,1.24058617719637e-08,1.099986334037645,1.254548537077751e-08,1.099987083604653,1.56220897499759e-08,1.099990560332719,1.685286336557704e-08,1.100004066144213,1.553691509807849e-08,1.100004569026827,1.747337852888277e-08,1.099988195743134,1.665349233969243e-08,1.100008346939736,1.835740596409596e-08,1.099987351903352,1.912336293235678e-08,1.100003319090405,2.005658551364881e-08,1.099998948542821,2.006726677225416e-08,1.099994188366167,2.005409759160058e-08,1.099995662711451,1.153026342051726e-08,0
1.181871932123377e-08,1.100001752513136,1.284191848636593e-08,1.100013377605107,1.290497988224146e-08,1.100012316614049,1.659723006217857e-08,1.100009114362077,1.79934013507589e-08,1.099995672844301,1.633532826059419e-08,1.099995101402066,1.859487097140343e-08,1.100011453795553,1.762213867469208e-08,1.09999136612062,1.917870298204798e-08,1.100012206326395,2e-08,1.099996426112406,2.007229523412249e-08,1.09998894497437,2.008535450584546e-08,1.099969871999422,2.00692394324344e-08,1.099992650432831,1.181871932123377e-08,0
1.21950930380157e-08,1.099997978381114,1.339804942587856e-08,1.099986379332746,1.334168438693488e-08,1.099987651294383,1.780818232146926e-08,1.099990609133016,1.899670067537945e-08,1.100004028631076,1.7279835026663e-08,1.10000459736458,1.929743548570172e-08,1.099988337002153,1.873547581890804e-08,1.100008179964311,2e-08,1.099987636766219,2.002546173546156e-08,1.099999789639137,2.008366867699735e-08,1.099973185575009,2.009502264447934e-08,1.099935200412794,2.008020152028443e-08,1.099977214196002,1.21950930380157e-08,0
1.270434391696407e-08,1.100001790849072,1.413572023747229e-08,1.100013348791204,1.387292041435765e-08,1.100011873065614,1.890409116073463e-08,1.100009069028899,2e-08,1.099995713109109,1.840908153499892e-08,1.099995091043409,2e-08,1.100011283478387,2e-08,1.099991494965224,2.002468972334875e-08,1.099999184776174,2.005712678165255e-08,1.099997593400957,2.009273409871941e-08,1.099946281591517,2.010645813799114e-08,1.100039931038973,2.008915970749114e-08,1.09995523852514,1.270434391696407e-08,0
1.339717949535601e-08,1.099997949767267,1.510549429059361e-08,1.099986407744963,1.454050096114825e-08,1.099988017713696,2e-08,1.09999065672314,2.002714616572086e-08,1.100000098973253,1.920454076749946e-08,1.100004609194456,2.002294588463709e-08,1.100000963104384,2.003032615328602e-08,1.099999508422439,2.005571142158832e-08,1.099998391293235,2.007295930474805e-08,1.099989882315905,2.010309794829435e-08,1.099912948210091,2.011592360119911e-08,1.102417044172106,2.00998349220137e-08,1.099942034405481,1.339717949535601e-08,0
1.435605146855376e-08,1.100001816386753,1.647852417936887e-08,1.100013326865731,1.537354126211839e-08,1.100011587022781,2.002831439477465e-08,1.100000027444664,2.006019276235355e-08,1.099997869104836,2e-08,1.099995080204952,2.005248910557493e-08,1.099997551956098,2.006590563258331e-08,1.099996843824684,2.007122227070811e-08,1.099991371097224,2.008437161956165e-08,1.09997253464964,2.011146330991016e-08,1.100305521805718,2.012054685043748e-08,1.106629898196107,2.010827316647808e-08,1.100398604972712,1.435605146855376e-08,0
1.562851707771687e-08,1.099997929547388,1.832804017171252e-08,1.099986425372162,1.645546155855308e-08,1.099988245661583,2.006230240191046e-08,1.099997736693661,2.00767160606699e-08,1.099987429632734,2.002432087163052e-08,1.10000033813126,2.006726071604386e-08,1.099994999558211,2.008369537223195e-08,1.09997679670898,2.008279635758333e-08,1.099976846888003,2.009366118309005e-08,1.099946710220523,2.011561951428908e-08,1.101377226492475,2.012545607751727e-08,1.114973001496126,2.011273694756785e-08,1.101565923581633,1.562851707771687e-08,0
1.734416255818074e-08,1.100001833173608,2e-08,1.100013310838208,1.785045668438185e-08,1.100011412192001,2.007929640547836e-08,1.099984523381297,2.008829477691951e-08,1.099969642089594,2.005503281537555e-08,1.099998086790979,2.007456361956865e-08,1.099988008275733,2.009461124602243e-08,1.099950299484487,2.009304572728052e-08,1.099952683261008,2.010422960609839e-08,1.099902209232537,2.011941538726971e-08,1.103834986739611,2.012973914862036e-08,1.123357752900269,2.011674725909839e-08,1.104147117955659,1.734416255818074e-08,0
1.867208127909037e-08,1.099997912367205,2.003470891041655e-08,1.100000299694637,1.892522834219093e-08,1.099988422352247,2.009079652915701e-08,1.099965201790303,2.010255060961768e-08,1.099928030940751,2.007038878724806e-08,1.099992735114844,2.008916942661825e-08,1.099968071319484,2.010275430697704e-08,1.099909154614671,2.010463482142803e-08,1.09989753706802,2.011246074282482e-08,1.100184660775564,2.012366919192654e-08,1.109257671098878,2.013292504266399e-08,1.115428462319262,2.01211536110492e-08,1.109630824607087,1.867208127909037e-08,0
2e-08,1.100001852639365,2.007363848419118e-08,1.09999454777214,2e-08,1.100011213767737,2.010452061719875e-08,1.09991907142594,2.0112731888976e-08,1.099857132309812,2.008215616366768e-08,1.099979866496094,2.010097097378472e-08,1.099927934750844,2.011113152073245e-08,1.099896087110645,2.01129024830071e-08,1.100051113924179,2.011637963353312e-08,1.101032781811195,2.012743187306428e-08,1.116331460589158,2.013499508472128e-08,1.08353917231518,2.012511888238965e-08,1.116884538717547,2e-08,0
2.00125e-08,1.100000986480456,2.008943367366728e-08,1.099967376984194,2.002805199411586e-08,1.100001163657171,2.011414831077718e-08,1.099850681207377,2.012109383541123e-08,1.100675696613415,2.00980629858925e-08,1.099945549150786,2.011081732673548e-08,1.099869914012138,2.011771780953393e-08,1.100566626472004,2.011722794422021e-08,1.100809290618511,2.012007037764468e-08,1.103115609153325,2.013309630852309e-08,1.119934711569383,2.01373953726473e-08,0.9900295946446734,2.01307837785697e-08,1.117114643152037,2.00125e-08,0.06875000000000517
2.003220559384154e-08,1.099998338926659,2.009992121294383e-08,1.099941572996925,2.006182965288691e-08,1.099996962100812,2.012252968966838e-08,1.101024406175284,2.01247543841101e-08,1.102634122898517,2.010943848980734e-08,1.099874570917301,2.011922828800137e-08,1.100636213292782,2.012161709145814e-08,1.102275453674211,2.012087118257815e-08,1.102672580594144,2.01243836912893e-08,1.108215410355724,2.013706205588656e-08,1.057545544074971,2.013933987407301e-08,0.867710224521148,2.013353927386581e-08,1.086328115936039,2.003220559384154e-08,0.1771307661284718
2.007161678152462e-08,1.099997076927564,2.010753823926984e-08,1.099897068839245,2.007871848227243e-08,1.099985862505269,2.012628045997755e-08,1.103503376242967,2.01281410066605e-08,1.10670900881455,2.011805161255258e-08,1.100164051071091,2.012304750318482e-08,1.102502742220242,2.012676177868176e-08,1.108112818160686,2.012534744814242e-08,1.107751986962114,2.012803612241795e-08,1.114876927527551,2.013990636666942e-08,0.9188696964825966,2.014195103846823e-08,0.6489163833660583,2.013558251898543e-08,1.018623460716551,2.007161678152462e-08,0.3938922983854051
2.007930781311466e-08,1.099983111201207,2.011530216611289e-08,1.099840378877349,2.00902662383543e-08,1.099966297420474,2.012969648369141e-08,1.108481646962781,2.01315870256473e-08,1.113197254498341,2.012185092560585e-08,1.101277538492591,2.0126531880996e-08,1.106397853834717,2.013038242161962e-08,1.115167706937114,2.012894407866649e-08,1.114329605693105,2.013359944160853e-08,1.123371965561428,2.014210777301655e-08,0.7521997008382921,2.014467694359201e-08,0.3883740166854482,2.013763805570995e-08,0.9041512841323937,2.007930781311466e-08,0.4361929721306474
2.009468987629475e-08,1.099957780215881,2.012179837807813e-08,1.100488448862068,2.010404395358146e-08,1.099924509068028,2.013303084653355e-08,1.115390912421909,2.013572074210947e-08,1.12342156112924,2.012522960458856e-08,1.103819335944927,2.013009699086144e-08,1.11277209902178,2.013511109017918e-08,1.125055826888278,2.0133812593138e-08,1.124634361821534,2.013766178680763e-08,1.079026698691834,2.014482657207393e-08,0.4992813543395197,2.014669948027766e-08,0.215087353462695,2.014030998581626e-08,0.6938903091285976,2.009468987629475e-08,0.5207943196211319
2.010640425279603e-08,1.099910860013801,2.012545692448638e-08,1.10223697965517,2.011397735037762e-08,1.09984583964275,2.013763681722768e-08,1.125691240782788,2.013967099726985e-08,1.11915867634931,2.012911669539144e-08,1.109478464162509,2.013417698954321e-08,1.122575299237849,2.013923117989906e-08,1.09404328846049,2.013800284101867e-08,1.097601425990094,2.014071412620328e-08,0.9475281206369165,2.014708193943373e-08,0.2891682522141324,2.014836579808162e-08,0.1112104512489158,2.014243233437821e-08,0.4934629955318859,2.010640425279603e-08,0.5852233903781888
2.011557509279229e-08,1.099839532677104,2.012885913935412e-08,1.106054264718779,2.012213207821816e-08,1.100670867162985,2.014117195939843e-08,1.108862625390301,2.014200563533371e-08,1.083770225488352,2.01325554861272e-08,1.116744881948518,2.013845354363964e-08,1.117266201554339,2.014235681250154e-08,0.9761648217338986,2.014020578611481e-08,1.032960892741893,2.014291095357073e-08,0.7891420375184336,2.014885085350073e-08,0.1563323106235243,2.014996408365933e-08,0.05217025945235635,2.0144700170321e-08,0.2844950189879685,2.011557509279229e-08,0.6356630103576131
2.012375053595004e-08,1.101154530579699,2.013226371264935e-08,1.112247637025378,2.012574543658435e-08,1.102663311585003,2.014326064253876e-08,1.058797434662685,2.014450540508105e-08,0.978176345897805,2.013727575843781e-08,1.125286598913851,2.014081303799133e-08,1.079833785831222,2.014454756125398e-08,0.826949949016019,2.01424663533514e-08,0.9077850890807801,2.014558794530692e-08,0.5441885034027001,2.015044106517542e-08,0.07770646313403838,2.015210552089948e-08,0.01647063740759709,2.014640990354068e-08,0.1571094430607395,2.012375053595004e-08,0.6806279477252395
2.012753311366863e-08,1.104024740548907,2.013608691007998e-08,1.121331295894169,2.012908104492242e-08,1.106833822620104,2.014547281116303e-08,0.9488747613344782,2.014642324061344e-08,0.8475803305348728,2.014085646395538e-08,1.094815123232513,2.014335141470257e-08,0.9697160099237634,2.014709040158303e-08,0.5997893819236281,2.014464833750613e-08,0.735389191706045,2.014798880134663e-08,0.3160034741267878,2.015212861729302e-08,0.03326019334732873,2.015394092027779e-08,0.006390513786426492,2.014802330290592e-08,0.07756193606658962,2.012753311366863e-08,0.7014321251774733
2.013219447364877e-08,1.111674712367329,2.014012644053659e-08,1.123402708948441,2.013245398423708e-08,1.113291114539433,2.014749470951852e-08,0.8000206266654041,2.014895262722862e-08,0.6240358462375521,2.014383124406157e-08,0.981052196791507,2.014528672062389e-08,0.8354942333083699,2.014967235290165e-08,0.3502726073750585,2.014748824141004e-08,0.4655433630171092,2.014980382824702e-08,0.1727717025715867,2.015370115493285e-08,0.01453864892719212,2.01557344070072e-08,0.002654014779957149,2.01497080340682e-08,0.0333664726079713,2.013219447364877e-08,0.7270696050682542
2.013563682866055e-08,1.119656975526276,2.014349228496917e-08,1.075513924603664,2.013668876733966e-08,1.123760778249524,2.015012799758023e-08,0.5570024207407441,2.015139229471299e-08,0.3851584125067963,2.014593127939912e-08,0.8388379539128281,2.014782651028117e-08,0.608794386689841,2.01515355731504e-08,0.1949806019058974,2.014958601657682e-08,0.2713950020971784,2.015140620082697e-08,0.08692975089522499,2.015540909011112e-08,0.005966046693436639,2.015776095390608e-08,0.001121051380538188,2.015129328962375e-08,0.01453350737059544,2.013563682866055e-08,0.746002557633023
2.013885473331252e-08,1.126145358680244,2.014607794502601e-08,0.9603123837282085,2.014046773026068e-08,1.120228896643345,2.015237280681177e-08,0.3395081145504166,2.015330861620513e-08,0.2183278351676389,2.014857062162257e-08,0.6036092489146179,2.01502328847558e-08,0.3735775091617136,2.015315898510152e-08,0.09972721047024263,2.015132037801675e-08,0.1451297715191733,2.015304175556019e-08,0.03867551162583718,2.015720044710458e-08,0.002530129963088654,2.01607154951345e-08,0.0003390571310709612,2.015300865921193e-08,0.00597255432072696,2.013885473331252e-08,0.7637010332188555
2.014225071388525e-08,1.106842645606815,2.014813361725573e-08,0.8148453483011828,2.014281184718195e-08,1.086373737133882,2.015419864909042e-08,0.1891793248770491,2.01549238417101e-08,0.1151085829803563,2.015109787393067e-08,0.3579554275143522,2.015212699909068e-08,0.2108174898523524,2.015474849385612e-08,0.04610389514933531,2.015289112538247e-08,0.07163925724162538,2.015451168252082e-08,0.01796495869413418,2.01594420632589e-08,0.0009456084358762376,2.016490541657726e-08,6.88145050221382e-05,2.015480880150569e-08,0.00254084500348263,2.014225071388525e-08,0.7823789263688752
2.014514813894185e-08,1.019347083874387,2.01507447317692e-08,0.5791236736287795,2.014531617275242e-08,0.983378270286706,2.015578785642991e-08,0.09744087948328563,2.015650682335093e-08,0.05437363978941856,2.015297885262394e-08,0.1994402952526806,2.015373187831455e-08,0.1105253461348948,2.015640797718497e-08,0.01922103547770795,2.015464252399054e-08,0.02923060361803971,2.015623811240355e-08,0.007194707627720762,2.016241936242039e-08,0.0002897061938693913,2.017042568490033e-08,3.597052699679188e-06,2.015705648439526e-08,0.0009587613069516904,2.014514813894185e-08,0.7983147641801656
2.014726050990978e-08,0.8954654692852052,2.015311738385573e-08,0.3496824135739144,2.014723503343922e-08,0.8551095255486398,2.015740350236545e-08,0.04429542297389268,2.0158637072845e-08,0.01695895617393096,2.015459719162321e-08,0.1026921863439098,2.015532362092137e-08,0.0516849900621034,2.015818070418826e-08,0.007419794122147903,2.015697527445948e-08,0.007936994721948028,2.015797090498793e-08,0.003080866422356358,2.016692027845011e-08,4.53297764491903e-05,2.017806041464954e-08,1.187863493467726e-05,2.016004723884245e-08,0.0002967615228720677,2.014726050990978e-08,0.8099328045037673
2.01495970399795e-08,0.7060203541423911,2.015499050059308e-08,0.1943601797001206,2.014980274085111e-08,0.6306803848173637,2.015897667777277e-08,0.01940677915501764,2.016045814852854e-08,0.006569166333758675,2.015618571882102e-08,0.04763320127003432,2.01575251867143e-08,0.01552100701061069,2.015991180906677e-08,0.003150151838190918,2.015867708626639e-08,0.003375997744944145,2.01601207943926e-08,0.001161815362207294,2.017261140827768e-08,1.16926844779834e-05,2.019022432790571e-08,3.258616025356555e-06,2.016456979273923e-08,4.737597577992919e-05,2.01495970399795e-08,0.8227837198872524
2.015163384599649e-08,0.5113120691991548,2.015658864571446e-08,0.1005540370266405,2.015228625982003e-08,0.3883738146993632,2.016073100632395e-08,0.007583698704489083,2.016224895918446e-08,0.002683075309025727,2.015791574826818e-08,0.01904178305317944,2.015930784046057e-08,0.006177452031642923,2.016197728957256e-08,0.001235399653298877,2.016063120836968e-08,0.001394578906852934,2.016286149200305e-08,0.0003840506693606775,2.018078551090096e-08,6.847568575200197e-06,2.02e-08,4.370461638021911e-06,2.017023649641871e-08,1.264555277233088e-05,2.015163384599649e-08,0.8339861529807081
2.015380139449134e-08,0.306513282959253,2.015820543806779e-08,0.04597222528393097,2.015422814742726e-08,0.2193748917487215,2.016245163661107e-08,0.003238744622112535,2.016422070556121e-08,0.001146625743615704,2.015969519148413e-08,0.007309750684107972,2.016110136245015e-08,0.002537357865067447,2.016464787449535e-08,0.0004158480989708176,2.016305089318677e-08,0.0005343936975042212,2.016697403945087e-08,7.13372767550788e-05,2.019039275545048e-08,5.473336633992498e-06,2.020316769945055e-08,9.246963603596075e-06,2.017835900612218e-08,7.369623014387818e-06,2.015380139449134e-08,0.8459076697023513
2.015550451020378e-08,0.1728409102183945,2.015990023111215e-08,0.01881622958958597,2.015585416859902e-08,0.1154162113806485,2.016453214127879e-08,0.001255401065112107,2.016713480063952e-08,0.0003426697957548594,2.016143144623846e-08,0.003092657054789453,2.01631149183741e-08,0.00106811067430586,2.01686414263689e-08,8.158485843478202e-05,2.016682610759305e-08,0.0001166439052074746,2.017234328690175e-08,1.455839838748188e-05,2.02e-08,3.646599831189977e-06,2.020859095894764e-08,1.435836205820769e-05,2.019129137158325e-08,5.342128693618022e-06,2.015550451020378e-08,0.8552748061208074
2.015710924407483e-08,0.08702750012468857,2.016166759734345e-08,0.007327382064982901,2.015744080403313e-08,0.05450680974520928,2.016719137440239e-08,0.0004250498586786714,2.017120858136427e-08,7.135080933749673e-05,2.016348169153849e-08,0.001226558171638518,2.016611820618245e-08,0.0003065363029436221,2.017394053816945e-08,1.461639889335569e-05,2.01718680597174e-08,2.053546480974182e-05,2.017985334246668e-08,6.731617809511503e-06,2.020314056511679e-08,9.13929390011719e-06,2.02134775234565e-08,2.950693234453256e-06,2.02e-08,3.081358018893138e-06,2.015710924407483e-08,0.8641008424115892
2.015873815462872e-08,0.03892918822869456,2.016340704263875e-08,0.00312074118111594,2.015955221994605e-08,0.01726995569052315,2.017116621758482e-08,8.385361273123906e-05,2.017671422502199e-08,2.83560499409548e-06,2.016616003028678e-08,0.0004114620601529009,2.017032634909145e-08,6.028442173569397e-05,2.018127478971833e-08,6.5431331954806e-06,2.017874108366084e-08,6.642621340734785e-06,2.019150206196816e-08,5.938981706317783e-06,2.020832767268942e-08,1.481114388092045e-05,2.022325065247423e-08,-2.035863205479768e-06,2.020427532160341e-08,8.935336548727831e-06,2.015873815462872e-08,0.8730598504579461
2.016021786800255e-08,0.01801618510796428,2.016547564607122e-08,0.001239256922870011,2.016138391281512e-08,0.006655413665556244,2.017644566675995e-08,1.47310564438776e-05,2.0184279649328e-08,1.033871582364817e-05,2.017016107693917e-08,8.063805484949046e-05,2.017595204530489e-08,1.549374983272509e-06,2.019063739485916e-08,6.072218947955068e-06,2.018897908210489e-08,6.397542412270698e-06,2.02e-08,3.232552167237882e-06,2.021314751841898e-08,3.422493155725399e-06,2.023335213885508e-08,2.323076109148197e-06,2.020975785853128e-08,1.282316431987724e-05,2.016021786800255e-08,0.8811982740140103
2.016195025806391e-08,0.007211508754574263,2.016817197355584e-08,0.000419107190428477,2.016317272690496e-08,0.002730095790401411,2.018373501523243e-08,6.207556128925615e-06,2.0192139824664e-08,4.147401220600444e-06,2.017547767010524e-08,1.394495868457042e-05,2.018376148367028e-08,1.064832682545151e-05,2.02e-08,3.749200642144161e-06,2.02e-08,3.447541574315365e-06,2.020422803064912e-08,9.398236573054356e-06,2.022278720987811e-08,-2.121534006585725e-06,2.024918544502818e-08,-1.702054455116491e-06,2.021465472852372e-08,1.751699656478477e-06,2.016195025806391e-08,0.8907264193514818
2.01636886122902e-08,0.003093017899783147,2.017219754623315e-08,8.299596068930696e-05,2.016514800718173e-08,0.001167494141774575,2.019186750761621e-08,6.147743543537064e-06,2.02e-08,4.953100360883193e-06,2.018283203782625e-08,6.383871147463732e-06,2.019188074183514e-08,3.782224968324757e-06,2.02044362068232e-08,9.800093466932871e-06,2.0204540159869e-08,9.517524381055204e-06,2.020956780779971e-08,1.350804928905134e-05,2.023278799380051e-08,2.300541963940326e-06,2.027476117218659e-08,1.931352930220441e-06,2.02244484685086e-08,-1.25073243209882e-06,2.01636886122902e-08,0.9002873675961215
2.016584080228584e-08,0.001175396876325956,2.017749608625578e-08,1.4622740524037e-05,2.016804478295138e-08,0.0003548986507324126,2.02e-08,4.225254192845486e-06,2.02040663713979e-08,1.061001566407035e-05,2.019141601891313e-08,5.990744100646268e-06,2.02e-08,4.832006884208119e-06,2.020983212562411e-08,1.364378636386446e-05,2.021036150766637e-08,1.301256779071542e-05,2.021440019889115e-08,2.138399280569456e-06,2.02482294626212e-08,-1.655183796873456e-06,2.032591262650341e-08,-1.454506848331551e-06,2.023490225958795e-08,1.699959882374145e-06,2.016584080228584e-08,0.9121244125721165
2.01685874090952e-08,0.0003920728293587516,2.018480435042159e-08,6.429031290414123e-06,2.017210866391583e-08,7.452427429367704e-05,2.020414038412022e-08,1.056274030858052e-05,2.020894108457908e-08,1.488536804619034e-05,2.02e-08,4.035669331567396e-06,2.020413128931271e-08,1.030969810748339e-05,2.02149005274427e-08,1.41401058736428e-06,2.021582966688393e-08,1.183926451556058e-07,2.022406498107404e-08,-1.38336171769552e-06,2.027284939189538e-08,1.859013478718382e-06,2.042821553513704e-08,1.803907537989409e-06,2.025159541962003e-08,-1.199119474752686e-06,2.01685874090952e-08,0.9272307500235752
2.017271042583782e-08,7.313331176767501e-05,2.019240217521079e-08,6.228601715915777e-06,2.017758223185938e-08,3.112084300742161e-06,2.020911594144638e-08,1.49684599802075e-05,2.021355714764173e-08,3.514865891186435e-06,2.02042529979857e-08,1.020689170213732e-05,2.020909635134546e-08,1.439221669303618e-05,2.022503733107988e-08,-9.738635478119041e-07,2.022676598531904e-08,-4.18667204816239e-07,2.023440383101018e-08,1.746286656804041e-06,2.032208925044373e-08,-1.388056867653816e-06,2.063282135240432e-08,-1.39202150289677e-06,2.027892340216936e-08,1.485294486658549e-06,2.017271042583782e-08,0.9499073421080002
2.017806968395549e-08,1.40983317769136e-05,2.02e-08,4.597629993085209e-06,2.018508524441494e-08,1.041393535933764e-05,2.021382040534199e-08,3.135965812474189e-06,2.022278927376704e-08,-1.71511113395224e-06,2.020938547151265e-08,1.43690257652568e-05,2.021379064065359e-08,3.055816227602794e-06,2.023554114086694e-08,1.480484744088585e-06,2.023760750084258e-08,1.153131689672866e-06,2.025071835342896e-08,-1.226944960026984e-06,2.042056896754045e-08,1.724062648635051e-06,2.104203298693887e-08,1.773069759339809e-06,2.033357936726802e-08,-1.049917010361772e-06,2.017806968395549e-08,0.9793832617551734
